Park,observed_on,mammal_count,num_mammals_observed,Alces alces,Antilocapra americana,Bison bison,Ursus americanus,Ursus arctos,Cervus canadensis,Canis lupus,Procyon lotor,Odocoileus virginianus,Odocoileus hemionus,ParkType,Region,State,RecreationVisits,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
Zion NP,2018-04,4,2,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,483487,8536,0,15571,9258,3640
Zion NP,2018-05,6,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,500118,7066,0,14186,7917,4211
Zion NP,2018-06,9,5,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,541464,9721,0,15103,8198,3196
Zion NP,2018-07,5,2,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,500350,8968,0,17116,7428,2079
Zion NP,2018-08,4,1,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,459415,9072,0,16635,8174,2172
Zion NP,2018-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,481507,8677,0,14583,9459,1547
Zion NP,2018-10,6,2,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,377826,6909,0,12335,6709,1824
Zion NP,2018-11,3,1,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,218799,7225,0,8620,4186,1054
Zion NP,2018-12,3,2,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,147794,4241,0,1780,1329,146
Zion NP,2019-01,3,2,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,98828,2999,0,1574,1649,2
Zion NP,2019-03,9,4,0,0,0,0,0,0,0,0,0,5,National Park,Intermountain ,UT,296316,5079,0,7485,7940,1111
Zion NP,2019-04,20,12,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,372349,7633,0,11081,8453,1919
Zion NP,2019-05,15,4,0,0,0,0,0,1,0,0,0,6,National Park,Intermountain ,UT,529553,6980,0,14108,9292,3266
Zion NP,2019-06,13,5,0,0,0,0,0,0,0,0,0,6,National Park,Intermountain ,UT,594896,9909,0,16098,9132,2889
Zion NP,2019-07,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,629802,8959,0,18330,9046,2081
Zion NP,2019-08,9,4,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,535322,11167,0,17568,8042,1721
Zion NP,2019-09,4,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,497443,8633,0,12482,8182,2007
Zion NP,2019-10,4,2,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,429604,6762,0,11009,8969,2117
Zion NP,2019-11,5,2,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,230180,6291,0,5650,5774,970
Zion NP,2019-12,3,1,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,171706,5752,0,1895,1493,166
